waktu,sensor_id,lokasi,ch4,h2s,suhu,kelembaban
2026-06-19 09:10:00,GS001,Area Dasar Tambang,0.655,3.082,30.676,73.672
2026-06-19 09:15:00,GS001,Area Dasar Tambang,0.673,4.831,30.011,66.095
2026-06-19 09:20:00,GS001,Area Dasar Tambang,0.922,6.512,31.501,71.56
2026-06-19 09:25:00,GS001,Area Dasar Tambang,1.2,9.96,33.337,81.222
2026-06-19 09:30:00,GS001,Area Dasar Tambang,1.437,11.026,31.682,71.143
2026-06-19 09:35:00,GS001,Area Dasar Tambang,1.762,11.933,33.674,70.804
2026-06-19 09:40:00,GS001,Area Dasar Tambang,1.828,14.144,30.446,70.525
2026-06-19 09:45:00,GS001,Area Dasar Tambang,2.042,17.834,35.249,69.127
2026-06-19 09:50:00,GS001,Area Dasar Tambang,1.6,14.593,32.966,71.652
2026-06-19 09:55:00,GS001,Area Dasar Tambang,1.515,13.636,30.59,73.832
2026-06-19 10:00:00,GS001,Area Dasar Tambang,1.148,10.601,33.437,74.456
2026-06-19 10:05:00,GS001,Area Dasar Tambang,1.155,8.464,32.159,73.837
2026-06-19 10:10:00,GS001,Area Dasar Tambang,0.869,5.822,31.298,72.635
2026-06-19 10:15:00,GS001,Area Dasar Tambang,0.704,3.769,33.517,78.314
2026-06-19 10:20:00,GS001,Area Dasar Tambang,0.594,3.275,31.236,77.811
2026-06-19 10:25:00,GS001,Area Dasar Tambang,0.513,2.11,30.713,89.152
2026-06-19 10:30:00,GS001,Area Dasar Tambang,0.673,4.063,32.044,80.522
2026-06-19 10:35:00,GS001,Area Dasar Tambang,0.983,7.039,31.471,75.404
2026-06-19 10:40:00,GS001,Area Dasar Tambang,1.423,10.764,30.413,85.281
2026-06-19 10:45:00,GS001,Area Dasar Tambang,1.599,12.218,33.974,78.034
2026-06-19 10:50:00,GS001,Area Dasar Tambang,1.816,14.661,31.158,76.582
2026-06-19 10:55:00,GS001,Area Dasar Tambang,2.074,19.793,32.737,69.586
2026-06-19 11:00:00,GS001,Area Dasar Tambang,2.272,22.773,33.125,63.598
2026-06-19 11:05:00,GS001,Area Dasar Tambang,2.151,18.089,36.025,71.044
2026-06-19 11:10:00,GS001,Area Dasar Tambang,1.769,14.035,33.608,74.606
2026-06-19 11:15:00,GS001,Area Dasar Tambang,1.358,11.429,29.321,76.35
2026-06-19 11:20:00,GS001,Area Dasar Tambang,1.08,7.087,34.007,71.542
2026-06-19 11:25:00,GS001,Area Dasar Tambang,0.745,4.974,32.076,87.159
2026-06-19 11:30:00,GS001,Area Dasar Tambang,0.386,2.015,32.436,74.501
2026-06-19 11:35:00,GS001,Area Dasar Tambang,0.605,3.129,31.989,76.538
2026-06-19 11:40:00,GS001,Area Dasar Tambang,0.663,3.638,29.274,68.767
2026-06-19 11:45:00,GS001,Area Dasar Tambang,0.858,6.396,31.361,79.497
2026-06-19 11:50:00,GS001,Area Dasar Tambang,1.106,7.86,36.824,77.953
2026-06-19 11:55:00,GS001,Area Dasar Tambang,1.121,6.83,31.379,67.273
2026-06-19 12:00:00,GS001,Area Dasar Tambang,0.808,5.798,35.242,70.093
2026-06-19 12:05:00,GS001,Area Dasar Tambang,0.79,4.72,29.212,70.581
2026-06-19 12:10:00,GS001,Area Dasar Tambang,0.753,3.771,29.615,71.767
2026-06-19 12:15:00,GS001,Area Dasar Tambang,0.621,3.057,30.239,74.047
2026-06-19 12:20:00,GS001,Area Dasar Tambang,0.814,5.537,31.972,75.233
2026-06-19 12:25:00,GS001,Area Dasar Tambang,1.008,7.127,32.744,78.245
2026-06-19 12:30:00,GS001,Area Dasar Tambang,1.164,9.093,30.641,83.268
2026-06-19 12:35:00,GS001,Area Dasar Tambang,1.385,10.369,29.613,76.129
2026-06-19 12:40:00,GS001,Area Dasar Tambang,1.607,12.41,34.47,70.412
2026-06-19 12:45:00,GS001,Area Dasar Tambang,1.712,15.973,32.698,73.819
2026-06-19 12:50:00,GS001,Area Dasar Tambang,1.951,18.52,32.804,72.954
2026-06-19 12:55:00,GS001,Area Dasar Tambang,1.615,14.302,29.827,76.054
2026-06-19 13:00:00,GS001,Area Dasar Tambang,1.522,12.213,30.41,70.419
2026-06-19 13:05:00,GS001,Area Dasar Tambang,1.276,10.154,35.627,73.331
2026-06-19 13:10:00,GS001,Area Dasar Tambang,1.077,8.955,32.35,79.972
2026-06-19 13:15:00,GS001,Area Dasar Tambang,0.902,6.14,30.28,74.053
2026-06-19 13:20:00,GS001,Area Dasar Tambang,0.749,4.421,29.118,84.859
2026-06-19 13:25:00,GS001,Area Dasar Tambang,0.597,2.988,36.327,69.908
2026-06-19 13:30:00,GS001,Area Dasar Tambang,0.504,2.044,29.009,76.41
2026-06-19 13:35:00,GS001,Area Dasar Tambang,0.751,3.738,31.642,82.496
2026-06-19 13:40:00,GS001,Area Dasar Tambang,0.982,6.85,31.446,79.267
2026-06-19 13:45:00,GS001,Area Dasar Tambang,1.28,9.452,32.811,68.286
2026-06-19 13:50:00,GS001,Area Dasar Tambang,1.603,11.268,34.474,77.262
2026-06-19 13:55:00,GS001,Area Dasar Tambang,1.884,15.969,35.785,69.749
2026-06-19 14:00:00,GS001,Area Dasar Tambang,2.165,18.64,32.012,69.619
2026-06-19 14:05:00,GS001,Area Dasar Tambang,2.492,21.931,34.059,73.759
2026-06-19 14:10:00,GS001,Area Dasar Tambang,2.186,18.668,36.017,71.401
2026-06-19 14:15:00,GS001,Area Dasar Tambang,1.887,13.657,30.383,66.044
2026-06-19 14:20:00,GS001,Area Dasar Tambang,1.287,10.193,33.544,68.128
2026-06-19 14:25:00,GS001,Area Dasar Tambang,1.084,7.134,32.773,72.616
2026-06-19 14:30:00,GS001,Area Dasar Tambang,0.759,5.286,33.296,76.389
2026-06-19 14:35:00,GS001,Area Dasar Tambang,0.393,1.968,29.353,73.894
2026-06-19 14:40:00,GS001,Area Dasar Tambang,0.507,3.082,31.954,76.767
2026-06-19 14:45:00,GS001,Area Dasar Tambang,0.717,4.262,29.612,82.787
2026-06-19 14:50:00,GS001,Area Dasar Tambang,0.94,5.723,30.858,76.802
2026-06-19 14:55:00,GS001,Area Dasar Tambang,1.176,8.257,32.402,74.418
2026-06-19 15:00:00,GS001,Area Dasar Tambang,1.028,7.146,32.673,69.307
2026-06-19 15:05:00,GS001,Area Dasar Tambang,0.908,5.49,31.638,76.942
2026-06-19 15:10:00,GS001,Area Dasar Tambang,0.765,5.514,32.144,76.08
2026-06-19 15:15:00,GS001,Area Dasar Tambang,0.805,3.807,30.789,70.094
2026-06-19 15:20:00,GS001,Area Dasar Tambang,0.55,3.182,31.395,73.493
2026-06-19 15:25:00,GS001,Area Dasar Tambang,0.758,5.293,26.616,75.189
2026-06-19 15:30:00,GS001,Area Dasar Tambang,1.058,6.771,30.339,78.173
2026-06-19 15:35:00,GS001,Area Dasar Tambang,1.248,8.566,28.049,71.663
2026-06-19 15:40:00,GS001,Area Dasar Tambang,1.34,11.177,32.098,78.346
2026-06-19 15:45:00,GS001,Area Dasar Tambang,1.718,12.212,33.612,72.372
2026-06-19 15:50:00,GS001,Area Dasar Tambang,1.85,16.328,32.665,75.567
2026-06-19 15:55:00,GS001,Area Dasar Tambang,1.718,17.908,30.713,67.026
2026-06-19 16:00:00,GS001,Area Dasar Tambang,1.643,14.588,33.66,78.38
2026-06-19 16:05:00,GS001,Area Dasar Tambang,1.384,12.145,32.947,71.74
2026-06-19 16:10:00,GS001,Area Dasar Tambang,1.341,10.819,30.808,58.574
2026-06-19 16:15:00,GS001,Area Dasar Tambang,1.061,7.983,32.737,67.534
2026-06-19 16:20:00,GS001,Area Dasar Tambang,0.907,6.651,32.868,76.196
2026-06-19 16:25:00,GS001,Area Dasar Tambang,0.748,4.19,33.639,79.534
2026-06-19 16:30:00,GS001,Area Dasar Tambang,0.66,2.777,30.49,80.671
2026-06-19 16:35:00,GS001,Area Dasar Tambang,0.476,2.039,32.068,79.35
2026-06-19 16:40:00,GS001,Area Dasar Tambang,0.797,3.854,31.962,72.724
2026-06-19 16:45:00,GS001,Area Dasar Tambang,0.965,6.693,26.825,75.155
2026-06-19 16:50:00,GS001,Area Dasar Tambang,1.281,9.252,35.093,79.684
2026-06-19 16:55:00,GS001,Area Dasar Tambang,1.686,13.082,33.202,73.283
2026-06-19 17:00:00,GS001,Area Dasar Tambang,2.098,16.096,30.443,77.622
2026-06-19 17:05:00,GS001,Area Dasar Tambang,2.258,20.813,31.987,71.213
2026-06-19 17:10:00,GS001,Area Dasar Tambang,2.633,25.59,35.21,73.577
2026-06-19 17:15:00,GS001,Area Dasar Tambang,1.911,19.257,30.265,76.484
2026-06-19 17:20:00,GS001,Area Dasar Tambang,1.877,14.328,30.045,68.477
2026-06-19 17:25:00,GS001,Area Dasar Tambang,1.448,10.357,32.742,74.047
2026-06-19 17:30:00,GS001,Area Dasar Tambang,1.103,7.063,33.466,72.442
2026-06-19 17:35:00,GS001,Area Dasar Tambang,0.86,5.528,27.172,75.9
2026-06-19 17:40:00,GS001,Area Dasar Tambang,0.447,1.961,29.4,77.406
2026-06-19 17:45:00,GS001,Area Dasar Tambang,0.539,2.914,33.019,81.013
2026-06-19 17:50:00,GS001,Area Dasar Tambang,0.66,3.944,29.031,65.646
2026-06-19 17:55:00,GS001,Area Dasar Tambang,0.936,6.272,32.481,80.686
2026-06-19 18:00:00,GS001,Area Dasar Tambang,1.174,7.756,29.476,77.934
2026-06-19 18:05:00,GS001,Area Dasar Tambang,1.049,7.616,31.508,69.997
2026-06-19 18:10:00,GS001,Area Dasar Tambang,0.864,6.176,30.143,72.587
2026-06-19 18:15:00,GS001,Area Dasar Tambang,0.803,5.382,32.295,69.093
2026-06-19 18:20:00,GS001,Area Dasar Tambang,0.696,3.679,29.34,77.724
2026-06-19 18:25:00,GS001,Area Dasar Tambang,0.621,2.985,29.491,74.883
2026-06-19 18:30:00,GS001,Area Dasar Tambang,0.856,5.046,26.631,81.254
2026-06-19 18:35:00,GS001,Area Dasar Tambang,1.056,6.838,28.444,77.216
2026-06-19 18:40:00,GS001,Area Dasar Tambang,1.097,8.77,29.803,67.631
2026-06-19 18:45:00,GS001,Area Dasar Tambang,1.449,10.943,33.984,76.867
2026-06-19 18:50:00,GS001,Area Dasar Tambang,1.608,12.936,32.278,71.169
2026-06-19 18:55:00,GS001,Area Dasar Tambang,1.694,13.751,33.431,72.228
2026-06-19 19:00:00,GS001,Area Dasar Tambang,1.713,17.814,32.317,73.693
2026-06-19 19:05:00,GS001,Area Dasar Tambang,1.54,13.426,30.356,75.913
2026-06-19 19:10:00,GS001,Area Dasar Tambang,1.55,10.482,34.08,67.647
2026-06-19 19:15:00,GS001,Area Dasar Tambang,1.134,10.094,35.345,69.288
2026-06-19 19:20:00,GS001,Area Dasar Tambang,1.073,8.372,35.828,71.683
2026-06-19 19:25:00,GS001,Area Dasar Tambang,0.897,6.266,29.611,82.437
2026-06-19 19:30:00,GS001,Area Dasar Tambang,0.663,3.959,30.955,71.678
2026-06-19 19:35:00,GS001,Area Dasar Tambang,0.521,3.179,34.456,71.111
2026-06-19 19:40:00,GS001,Area Dasar Tambang,0.526,2.116,28.351,78.793
2026-06-19 19:45:00,GS001,Area Dasar Tambang,0.71,4.753,32.762,72.804
2026-06-19 19:50:00,GS001,Area Dasar Tambang,0.971,7.453,31.497,78.495
2026-06-19 19:55:00,GS001,Area Dasar Tambang,1.272,9.949,30.458,77.145
2026-06-19 20:00:00,GS001,Area Dasar Tambang,1.662,13.65,30.455,67.469
2026-06-19 20:05:00,GS001,Area Dasar Tambang,1.814,15.099,30.997,74.881
2026-06-19 20:10:00,GS001,Area Dasar Tambang,2.275,19.244,33.327,82.03
2026-06-19 20:15:00,GS001,Area Dasar Tambang,2.693,23.72,32.669,64.977
2026-06-19 20:20:00,GS001,Area Dasar Tambang,2.194,19.337,33.392,74.127
2026-06-19 20:25:00,GS001,Area Dasar Tambang,1.677,13.555,34.024,70.358
2026-06-19 20:30:00,GS001,Area Dasar Tambang,1.534,9.353,33.154,77.805
2026-06-19 20:35:00,GS001,Area Dasar Tambang,1.011,7.06,33.102,83.035
2026-06-19 20:40:00,GS001,Area Dasar Tambang,0.851,5.104,34.493,75.845
2026-06-19 20:45:00,GS001,Area Dasar Tambang,0.351,1.883,33.11,83.538
2026-06-19 20:50:00,GS001,Area Dasar Tambang,0.553,2.94,29.604,77.457
2026-06-19 20:55:00,GS001,Area Dasar Tambang,0.708,3.972,34.453,75.241
2026-06-19 21:00:00,GS001,Area Dasar Tambang,0.979,6.566,34.403,78.437
2026-06-19 21:05:00,GS001,Area Dasar Tambang,1.133,8.486,30.537,83.159
2026-06-19 21:10:00,GS001,Area Dasar Tambang,1.003,6.693,31.315,72.782
2026-06-19 21:15:00,GS001,Area Dasar Tambang,0.894,6.177,32.9,72.884
2026-06-19 21:20:00,GS001,Area Dasar Tambang,0.779,5.289,29.728,71.245
2026-06-19 21:25:00,GS001,Area Dasar Tambang,0.831,4.336,30.367,81.898
2026-06-19 21:30:00,GS001,Area Dasar Tambang,0.629,2.816,30.756,75.283
2026-06-19 21:35:00,GS001,Area Dasar Tambang,0.823,4.977,30.295,76.495
2026-06-19 21:40:00,GS001,Area Dasar Tambang,0.922,6.313,33.585,82.441
2026-06-19 21:45:00,GS001,Area Dasar Tambang,1.314,9.398,30.774,74.292
2026-06-19 21:50:00,GS001,Area Dasar Tambang,1.439,10.68,32.122,86.157
2026-06-19 21:55:00,GS001,Area Dasar Tambang,1.502,14.468,28.683,73.985
2026-06-19 22:00:00,GS001,Area Dasar Tambang,1.791,13.208,34.064,75.247
2026-06-19 22:05:00,GS001,Area Dasar Tambang,1.993,18.91,32.047,76.667
2026-06-19 22:10:00,GS001,Area Dasar Tambang,1.775,13.894,34.415,75.359
2026-06-19 22:15:00,GS001,Area Dasar Tambang,1.56,12.018,34.262,70.507
2026-06-19 22:20:00,GS001,Area Dasar Tambang,1.181,9.541,37.476,78.537
2026-06-19 22:25:00,GS001,Area Dasar Tambang,1.072,8.038,31.347,73.842
2026-06-19 22:30:00,GS001,Area Dasar Tambang,0.908,6.003,33.453,78.114
2026-06-19 22:35:00,GS001,Area Dasar Tambang,0.635,4.162,30.621,78.029
2026-06-19 22:40:00,GS001,Area Dasar Tambang,0.64,2.928,30.257,81.233
2026-06-19 22:45:00,GS001,Area Dasar Tambang,0.575,2.119,29.963,86.099
2026-06-19 22:50:00,GS001,Area Dasar Tambang,0.715,4.291,29.7,78.275
2026-06-19 22:55:00,GS001,Area Dasar Tambang,0.993,6.852,29.408,80.719
2026-06-19 23:00:00,GS001,Area Dasar Tambang,1.394,9.801,31.746,75.378
2026-06-19 23:05:00,GS001,Area Dasar Tambang,1.691,13.402,32.104,68.707
2026-06-19 23:10:00,GS001,Area Dasar Tambang,2.083,16.06,30.839,70.525
2026-06-19 23:15:00,GS001,Area Dasar Tambang,2.134,20.055,31.767,65.085
2026-06-19 23:20:00,GS001,Area Dasar Tambang,2.422,25.986,34.314,77.011
2026-06-19 23:25:00,GS001,Area Dasar Tambang,2.136,17.827,36.378,73.03
2026-06-19 23:30:00,GS001,Area Dasar Tambang,1.794,13.233,35.357,73.41
2026-06-19 23:35:00,GS001,Area Dasar Tambang,1.393,9.808,32.794,68.372
2026-06-19 23:40:00,GS001,Area Dasar Tambang,0.978,7.104,34.253,82.062
2026-06-19 23:45:00,GS001,Area Dasar Tambang,0.741,4.659,31.075,71.057
2026-06-19 23:50:00,GS001,Area Dasar Tambang,0.487,2.1,28.426,80.147
2026-06-19 23:55:00,GS001,Area Dasar Tambang,0.609,2.787,31.673,70.412
2026-06-20 00:00:00,GS001,Area Dasar Tambang,0.709,4.386,29.899,65.387
2026-06-20 00:05:00,GS001,Area Dasar Tambang,0.894,5.862,32.155,68.223
2026-06-20 00:10:00,GS001,Area Dasar Tambang,1.055,8.011,29.837,76.304
2026-06-20 00:15:00,GS001,Area Dasar Tambang,0.907,7.03,28.556,69.853
2026-06-20 00:20:00,GS001,Area Dasar Tambang,0.921,6.176,30.324,73.074
2026-06-20 00:25:00,GS001,Area Dasar Tambang,0.79,4.618,32.036,80.099
2026-06-20 00:30:00,GS001,Area Dasar Tambang,0.664,4.241,29.578,72.8
2026-06-20 00:35:00,GS001,Area Dasar Tambang,0.642,3.076,28.771,77.924
2026-06-20 00:40:00,GS001,Area Dasar Tambang,0.804,4.761,31.911,72.225
2026-06-20 00:45:00,GS001,Area Dasar Tambang,0.985,7.114,28.663,77.535
2026-06-20 00:50:00,GS001,Area Dasar Tambang,1.285,7.861,26.26,67.181
2026-06-20 00:55:00,GS001,Area Dasar Tambang,1.429,11.226,31.547,78.849
2026-06-20 01:00:00,GS001,Area Dasar Tambang,1.673,13.806,33.949,74.294
2026-06-20 01:05:00,GS001,Area Dasar Tambang,1.898,14.594,33.133,77.89
2026-06-20 01:10:00,GS001,Area Dasar Tambang,1.91,17.774,34.045,66.415
2026-06-20 01:15:00,GS001,Area Dasar Tambang,1.688,14.476,32.079,76.958
2026-06-20 01:20:00,GS001,Area Dasar Tambang,1.448,11.786,31.896,69.727
2026-06-20 01:25:00,GS001,Area Dasar Tambang,1.298,10.597,31.971,66.582
2026-06-20 01:30:00,GS001,Area Dasar Tambang,1.126,7.848,31.445,80.187
2026-06-20 01:35:00,GS001,Area Dasar Tambang,0.919,5.908,32.382,79.547
2026-06-20 01:40:00,GS001,Area Dasar Tambang,0.753,4.017,28.748,72.415
2026-06-20 01:45:00,GS001,Area Dasar Tambang,0.597,2.962,30.702,74.389
2026-06-20 01:50:00,GS001,Area Dasar Tambang,0.455,1.935,34.105,86.571
2026-06-20 01:55:00,GS001,Area Dasar Tambang,0.624,4.246,30.422,72.599
2026-06-20 02:00:00,GS001,Area Dasar Tambang,1.04,7.115,33.402,76.12
2026-06-20 02:05:00,GS001,Area Dasar Tambang,1.25,9.749,32.511,76.048
2026-06-20 02:10:00,GS001,Area Dasar Tambang,1.556,13.688,34.195,69.713
2026-06-20 02:15:00,GS001,Area Dasar Tambang,1.949,15.406,32.761,75.385
2026-06-20 02:20:00,GS001,Area Dasar Tambang,2.116,18.775,30.52,71.127
2026-06-20 02:25:00,GS001,Area Dasar Tambang,2.522,22.556,30.129,76.267
2026-06-20 02:30:00,GS001,Area Dasar Tambang,2.088,19.375,32.554,73.665
2026-06-20 02:35:00,GS001,Area Dasar Tambang,1.729,13.995,31.404,80.617
2026-06-20 02:40:00,GS001,Area Dasar Tambang,1.501,9.544,31.887,70.111
2026-06-20 02:45:00,GS001,Area Dasar Tambang,1.122,6.791,34.038,77.645
2026-06-20 02:50:00,GS001,Area Dasar Tambang,0.863,5.101,32.213,71.473
2026-06-20 02:55:00,GS001,Area Dasar Tambang,0.314,2.048,34.003,85.183
2026-06-20 03:00:00,GS001,Area Dasar Tambang,0.41,2.995,31.039,76.738
2026-06-20 03:05:00,GS001,Area Dasar Tambang,0.702,4.02,31.068,75.119
2026-06-20 03:10:00,GS001,Area Dasar Tambang,0.923,6.514,33.398,74.335
2026-06-20 03:15:00,GS001,Area Dasar Tambang,1.056,7.852,34.51,66.342
2026-06-20 03:20:00,GS001,Area Dasar Tambang,1.016,6.33,30.65,70.792
2026-06-20 03:25:00,GS001,Area Dasar Tambang,0.867,5.713,30.408,74.113
2026-06-20 03:30:00,GS001,Area Dasar Tambang,0.645,4.784,33.28,79.026
2026-06-20 03:35:00,GS001,Area Dasar Tambang,0.609,4.206,31.225,72.112
2026-06-20 03:40:00,GS001,Area Dasar Tambang,0.569,3.214,33.706,83.576
2026-06-20 03:45:00,GS001,Area Dasar Tambang,0.752,5.091,29.438,80.418
2026-06-20 03:50:00,GS001,Area Dasar Tambang,1.039,7.314,31.434,77.494
2026-06-20 03:55:00,GS001,Area Dasar Tambang,1.267,9.135,33.754,73.361
2026-06-20 04:00:00,GS001,Area Dasar Tambang,1.281,11.642,33.304,77.95
2026-06-20 04:05:00,GS001,Area Dasar Tambang,1.561,12.939,30.379,75.368
2026-06-20 04:10:00,GS001,Area Dasar Tambang,1.784,15.519,33.178,74.553
2026-06-20 04:15:00,GS001,Area Dasar Tambang,2.172,17.926,31.872,74.927
2026-06-20 04:20:00,GS001,Area Dasar Tambang,1.657,15.338,30.886,63.087
2026-06-20 04:25:00,GS001,Area Dasar Tambang,1.367,12.369,30.721,85.272
2026-06-20 04:30:00,GS001,Area Dasar Tambang,1.293,9.376,30.456,74.497
2026-06-20 04:35:00,GS001,Area Dasar Tambang,1.102,7.671,29.022,77.115
2026-06-20 04:40:00,GS001,Area Dasar Tambang,0.871,5.555,30.33,69.685
2026-06-20 04:45:00,GS001,Area Dasar Tambang,0.637,3.951,31.139,81.031
2026-06-20 04:50:00,GS001,Area Dasar Tambang,0.617,3.171,31.38,84.162
2026-06-20 04:55:00,GS001,Area Dasar Tambang,0.465,2.007,33.199,76.931
2026-06-20 05:00:00,GS001,Area Dasar Tambang,0.63,3.882,31.86,71.187
2026-06-20 05:05:00,GS001,Area Dasar Tambang,1.0,6.641,30.46,71.312
2026-06-20 05:10:00,GS001,Area Dasar Tambang,1.403,10.053,32.044,81.403
2026-06-20 05:15:00,GS001,Area Dasar Tambang,1.566,12.093,34.126,74.061
2026-06-20 05:20:00,GS001,Area Dasar Tambang,1.783,16.177,33.848,71.831
2026-06-20 05:25:00,GS001,Area Dasar Tambang,2.036,19.924,33.985,76.31
2026-06-20 05:30:00,GS001,Area Dasar Tambang,2.614,21.969,32.342,77.107
2026-06-20 05:35:00,GS001,Area Dasar Tambang,2.126,19.787,31.391,77.18
2026-06-20 05:40:00,GS001,Area Dasar Tambang,1.848,13.145,30.369,67.677
2026-06-20 05:45:00,GS001,Area Dasar Tambang,1.48,10.177,31.483,81.524
2026-06-20 05:50:00,GS001,Area Dasar Tambang,0.917,6.465,29.421,78.054
2026-06-20 05:55:00,GS001,Area Dasar Tambang,0.849,5.037,29.955,67.816
2026-06-20 06:00:00,GS001,Area Dasar Tambang,0.382,2.142,29.623,74.967
2026-06-20 06:05:00,GS001,Area Dasar Tambang,0.597,3.364,29.659,79.487
2026-06-20 06:10:00,GS001,Area Dasar Tambang,0.682,3.774,30.777,82.48
2026-06-20 06:15:00,GS001,Area Dasar Tambang,0.987,6.138,29.677,72.713
2026-06-20 06:20:00,GS001,Area Dasar Tambang,1.12,7.187,27.115,72.535
2026-06-20 06:25:00,GS001,Area Dasar Tambang,0.964,7.189,30.358,81.943
2026-06-20 06:30:00,GS001,Area Dasar Tambang,0.823,5.426,33.048,76.863
2026-06-20 06:35:00,GS001,Area Dasar Tambang,0.78,4.731,33.645,75.319
2026-06-20 06:40:00,GS001,Area Dasar Tambang,0.85,4.062,32.018,78.151
2026-06-20 06:45:00,GS001,Area Dasar Tambang,0.582,2.805,32.773,79.645
2026-06-20 06:50:00,GS001,Area Dasar Tambang,0.695,4.839,31.461,77.8
2026-06-20 06:55:00,GS001,Area Dasar Tambang,0.966,8.224,30.84,79.06
2026-06-20 07:00:00,GS001,Area Dasar Tambang,1.205,8.518,32.41,85.176
2026-06-20 07:05:00,GS001,Area Dasar Tambang,1.438,12.707,31.984,84.483
2026-06-20 07:10:00,GS001,Area Dasar Tambang,1.597,14.056,32.383,70.447
2026-06-20 07:15:00,GS001,Area Dasar Tambang,1.707,16.717,31.138,68.769
2026-06-20 07:20:00,GS001,Area Dasar Tambang,2.161,19.229,35.886,67.339
2026-06-20 07:25:00,GS001,Area Dasar Tambang,1.709,14.267,28.14,73.524
2026-06-20 07:30:00,GS001,Area Dasar Tambang,1.48,12.452,32.265,68.349
2026-06-20 07:35:00,GS001,Area Dasar Tambang,1.277,10.454,32.706,70.394
2026-06-20 07:40:00,GS001,Area Dasar Tambang,1.095,8.229,33.419,68.256
2026-06-20 07:45:00,GS001,Area Dasar Tambang,0.806,6.721,33.59,70.867
2026-06-20 07:50:00,GS001,Area Dasar Tambang,0.709,3.95,33.019,70.266
2026-06-20 07:55:00,GS001,Area Dasar Tambang,0.601,3.178,29.802,78.974
2026-06-20 08:00:00,GS001,Area Dasar Tambang,0.5,1.948,31.488,81.624
2026-06-20 08:05:00,GS001,Area Dasar Tambang,0.7,3.734,29.772,82.142
2026-06-20 08:10:00,GS001,Area Dasar Tambang,1.137,6.789,29.269,73.139
2026-06-20 08:15:00,GS001,Area Dasar Tambang,1.404,10.183,34.423,79.628
2026-06-20 08:20:00,GS001,Area Dasar Tambang,1.57,13.219,32.652,69.748
2026-06-20 08:25:00,GS001,Area Dasar Tambang,1.781,15.593,32.933,70.054
2026-06-20 08:30:00,GS001,Area Dasar Tambang,2.266,19.818,31.244,71.627
2026-06-20 08:35:00,GS001,Area Dasar Tambang,2.46,21.954,37.646,74.396
2026-06-20 08:40:00,GS001,Area Dasar Tambang,2.082,17.721,31.55,76.673
2026-06-20 08:45:00,GS001,Area Dasar Tambang,1.988,13.685,33.713,72.224
2026-06-20 08:50:00,GS001,Area Dasar Tambang,1.254,10.412,33.104,70.251
2026-06-20 08:55:00,GS001,Area Dasar Tambang,1.069,6.504,27.236,76.47
2026-06-20 09:00:00,GS001,Area Dasar Tambang,0.741,4.751,29.978,75.703
2026-06-20 09:05:00,GS001,Area Dasar Tambang,0.369,2.02,29.545,74.944
2026-06-20 09:10:00,GS001,Area Dasar Tambang,0.501,3.088,32.509,75.981
2026-06-20 09:15:00,GS001,Area Dasar Tambang,0.746,4.05,32.747,74.208
2026-06-20 09:20:00,GS001,Area Dasar Tambang,1.051,5.832,33.926,73.866
2026-06-20 09:25:00,GS001,Area Dasar Tambang,1.025,7.8,33.282,80.187
2026-06-20 09:30:00,GS001,Area Dasar Tambang,1.01,7.239,31.159,76.869
2026-06-20 09:35:00,GS001,Area Dasar Tambang,0.849,5.834,31.236,76.657
2026-06-20 09:40:00,GS001,Area Dasar Tambang,0.816,5.222,32.29,77.87
2026-06-20 09:45:00,GS001,Area Dasar Tambang,0.672,3.86,30.778,73.331
2026-06-20 09:50:00,GS001,Area Dasar Tambang,0.598,3.127,32.779,73.848
2026-06-20 09:55:00,GS001,Area Dasar Tambang,0.812,4.915,31.421,67.515
2026-06-20 10:00:00,GS001,Area Dasar Tambang,0.979,7.306,32.199,69.59
2026-06-20 10:05:00,GS001,Area Dasar Tambang,1.296,9.182,30.469,69.932
2026-06-20 10:10:00,GS001,Area Dasar Tambang,1.354,11.686,30.898,81.966
2026-06-20 10:15:00,GS001,Area Dasar Tambang,1.653,14.536,30.548,77.429
2026-06-20 10:20:00,GS001,Area Dasar Tambang,1.771,15.28,32.335,72.225
2026-06-20 10:25:00,GS001,Area Dasar Tambang,2.125,17.206,34.932,73.232
2026-06-20 10:30:00,GS001,Area Dasar Tambang,1.798,14.409,33.844,66.841
2026-06-20 10:35:00,GS001,Area Dasar Tambang,1.59,11.677,30.684,70.13
2026-06-20 10:40:00,GS001,Area Dasar Tambang,1.244,10.221,32.587,78.561
2026-06-20 10:45:00,GS001,Area Dasar Tambang,1.074,7.491,31.159,77.769
2026-06-20 10:50:00,GS001,Area Dasar Tambang,0.864,5.941,32.177,79.86
2026-06-20 10:55:00,GS001,Area Dasar Tambang,0.709,3.967,31.965,72.94
2026-06-20 11:00:00,GS001,Area Dasar Tambang,0.602,2.844,32.479,79.522
2026-06-20 11:05:00,GS001,Area Dasar Tambang,0.465,1.95,29.873,80.661
2026-06-20 11:10:00,GS001,Area Dasar Tambang,0.714,3.742,30.384,81.551
2026-06-20 11:15:00,GS001,Area Dasar Tambang,1.016,6.764,30.627,66.599
2026-06-20 11:20:00,GS001,Area Dasar Tambang,1.321,9.875,31.859,78.041
2026-06-20 11:25:00,GS001,Area Dasar Tambang,1.46,12.669,32.503,75.671
2026-06-20 11:30:00,GS001,Area Dasar Tambang,1.967,18.041,31.201,74.187
